id,resource_uri,created,name,pp,accuracy,description,modified,power,category
328,/api/v1/move/328/,2013-11-03T15:06:10.343774,Sand-tomb,15,85,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid-spin cancels this effect.",2013-12-24T15:24:31.612795,35,
329,/api/v1/move/329/,2013-11-03T15:06:10.346300,Sheer-cold,5,30,"Inflicts damage equal to the target's max HP.  Ignores accuracy and evasion modifiers.  This move's accuracy is 30% plus 1% for each level the user is higher than the target.  If the user is a lower level than the target, this move will fail.

Because this move inflicts a specific and finite amount of damage, endure still prevents the target from fainting.

The effects of lock-on, mind-reader, and no-guard still apply, as long as the user is equal or higher level than the target.  However, they will not give this move a chance to break through detect or protect.",2013-12-24T15:24:31.618541,1,
330,/api/v1/move/330/,2013-11-03T15:06:10.348405,Muddy-water,10,85,Inflicts regular damage.  Has a 30% chance to lower the target's accuracy by one stage.,2013-12-24T15:24:31.624114,95,
331,/api/v1/move/331/,2013-11-03T15:06:10.350554,Bullet-seed,30,100,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",2013-12-24T15:24:31.629398,25,
332,/api/v1/move/332/,2013-11-03T15:06:10.352782,Aerial-ace,20,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,2013-12-24T15:24:31.634878,60,
333,/api/v1/move/333/,2013-11-03T15:06:10.354962,Icicle-spear,30,100,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",2013-12-24T15:24:31.640339,25,
334,/api/v1/move/334/,2013-11-03T15:06:10.357291,Iron-defense,15,0,Raises the user's Defense by two stages.,2013-12-24T15:24:31.645841,0,
335,/api/v1/move/335/,2013-11-03T15:06:10.359586,Block,5,0,"The target cannot switch out normally.  Ignores accuracy and evasion modifiers.  This effect ends when the user leaves the field.

The target may still escape by using baton-pass, u-turn, or a shed-shell.

Both the user and the target pass on this effect with baton-pass.",2013-12-24T15:24:31.651509,0,
336,/api/v1/move/336/,2013-11-03T15:06:10.361702,Howl,40,0,Raises the user's Attack by one stage.,2013-12-24T15:24:31.656559,0,
337,/api/v1/move/337/,2013-11-03T15:06:10.363878,Dragon-claw,15,100,Inflicts regular damage.,2013-12-24T15:24:31.661918,80,
338,/api/v1/move/338/,2013-11-03T15:06:10.366085,Frenzy-plant,5,90,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",2013-12-24T15:24:31.667633,150,
339,/api/v1/move/339/,2013-11-03T15:06:10.368461,Bulk-up,20,0,Raises the user's Attack and Defense by one stage each.,2013-12-24T15:24:31.673760,0,
340,/api/v1/move/340/,2013-11-03T15:06:10.371938,Bounce,5,85,"Inflicts regular damage.  User bounces high into the air for one turn, becoming immune to attack, and hits on the second turn.  Has a 30% chance to paralyze the target.

During the immune turn, gust, hurricane, sky-uppercut, smack-down, thunder, and twister still hit the user normally.  gust and twister also have double power against the user.

The damage from hail and sandstorm still applies during the immune turn.

The user may be hit during its immune turn if under the effect of lock-on, mind-reader, or no-guard.

This move cannot be used while gravity is in effect.

This move cannot be selected by sleep-talk.",2013-12-24T15:24:31.679406,85,
341,/api/v1/move/341/,2013-11-03T15:06:10.374878,Mud-shot,15,95,Inflicts regular damage.  Has a 100% chance to lower the target's Speed by one stage.,2013-12-24T15:24:31.683869,55,
342,/api/v1/move/342/,2013-11-03T15:06:10.377412,Poison-tail,25,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move. Has a 10% chance to poison the target.,2013-12-24T15:24:31.690163,50,
343,/api/v1/move/343/,2013-11-03T15:06:10.379927,Covet,40,100,"Inflicts regular damage.  If the target is holding an item and the user is not, the user will permanently take the item.  Damage is still inflicted if an item cannot be taken.

Pokémon with sticky-hold or multitype are immune to the item theft effect.

The target cannot recover its item with recycle.

This move cannot be selected by assist or metronome.",2013-12-24T15:24:31.695078,60,
344,/api/v1/move/344/,2013-11-03T15:06:10.382677,Volt-tackle,15,100,Inflicts regular damage.  User takes 1/3 the damage it inflicts in recoil.  Has a 10% chance to paralyze the target.,2013-12-24T15:24:31.701306,120,
345,/api/v1/move/345/,2013-11-03T15:06:10.385233,Magical-leaf,20,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,2013-12-24T15:24:31.705658,60,
346,/api/v1/move/346/,2013-11-03T15:06:10.387592,Water-sport,15,0,"fire moves inflict half damage, regardless of target.  If the user leaves the field, this effect ends.",2013-12-24T15:24:31.711946,0,
347,/api/v1/move/347/,2013-11-03T15:06:10.389854,Calm-mind,20,0,Raises the user's Special Attack and Special Defense by one stage each.,2013-12-24T15:24:31.717319,0,
348,/api/v1/move/348/,2013-11-03T15:06:10.392292,Leaf-blade,15,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:31.722013,90,
349,/api/v1/move/349/,2013-11-03T15:06:10.394833,Dragon-dance,20,0,Raises the user's Attack and Speed by one stage each.,2013-12-24T15:24:31.728213,0,
350,/api/v1/move/350/,2013-11-03T15:06:10.397132,Rock-blast,10,90,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",2013-12-24T15:24:31.732797,25,
351,/api/v1/move/351/,2013-11-03T15:06:10.399577,Shock-wave,20,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,2013-12-24T15:24:31.738321,60,
352,/api/v1/move/352/,2013-11-03T15:06:10.401842,Water-pulse,20,100,Inflicts regular damage.  Has a 20% chance to confuse the target.,2013-12-24T15:24:31.743989,60,
353,/api/v1/move/353/,2013-11-03T15:06:10.403870,Doom-desire,5,100,"Inflicts typeless regular damage at the end of the third turn, starting with this one.  This move cannot score a critical hit.  If the target switches out, its replacement will be hit instead.  Damage is calculated at the time this move is used; stat changes and switching out during the delay won't change the damage inflicted.  No move with this effect can be used against the same target again until after the end of the third turn.

This effect breaks through wonder-guard.

If the target is protected by protect or detect on the turn this move is used, this move will fail.  However, the damage on the third turn will break through protection.

The damage is applied at the end of the turn, so it ignores endure and focus-sash.

This move cannot be copied by mirror-move.",2013-12-24T15:24:31.749970,140,
354,/api/v1/move/354/,2013-11-03T15:06:10.405818,Psycho-boost,5,90,"Inflicts regular damage, then lowers the user's Special Attack by two stages.",2013-12-24T15:24:31.755922,140,
355,/api/v1/move/355/,2013-11-03T15:06:10.408119,Roost,10,0,"Heals the user for half its max HP.  If the user is flying, its flying type is ignored until the end of this turn.",2013-12-24T15:24:31.761545,0,
356,/api/v1/move/356/,2013-11-03T15:06:10.409986,Gravity,5,0,"For five turns (including this one), all immunities to ground moves are disabled.  For the duration of this effect, the evasion of every Pokémon on the field is lowered by two stages.  Cancels the effects of bounce, fly, and sky-drop.

Specifically, flying Pokémon and those with levitate or that have used magnet-rise are no longer immune to ground attacks, arena-trap, spikes, or toxic-spikes.

bounce, fly, sky-drop, high-jump-kick, jump-kick, and splash cannot be used while this move is in effect.

*Bug*: If this move is used during a double or triple battle while Pokémon are under the effect of sky-drop, Sky Drop's effect is not correctly canceled on its target, and it remains high in the air indefinitely.  As Sky Drop prevents the target from acting, the only way to subsequently remove it from the field is to faint it.",2013-12-24T15:24:31.767074,0,
357,/api/v1/move/357/,2013-11-03T15:06:10.411923,Miracle-eye,40,0,Resets the target's evasion to normal and prevents any further boosting until the target leaves the field.  A dark Pokémon under this effect takes normal damage from psychic moves.  This move itself ignores accuracy and evasion modifiers.,2013-12-24T15:24:31.772670,0,
358,/api/v1/move/358/,2013-11-03T15:06:10.413902,Wake-up-slap,10,100,"Inflicts regular damage.  If the target is sleep, this move has double power, and the target wakes up.",2013-12-24T15:24:31.778234,60,
359,/api/v1/move/359/,2013-11-03T15:06:10.415852,Hammer-arm,10,90,"Inflicts regular damage, then lowers the user's Speed by one stage.",2013-12-24T15:24:31.783927,100,
360,/api/v1/move/360/,2013-11-03T15:06:10.417812,Gyro-ball,5,100,"Inflicts regular damage.  Power increases with the target's current Speed compared to the user, given by `1 + 25 * target Speed / user Speed`, capped at 150.",2013-12-24T15:24:31.789503,1,
361,/api/v1/move/361/,2013-11-03T15:06:10.419799,Healing-wish,10,0,"User faints.  Its replacement's HP is fully restored, and any major status effect-effect is removed.  If the replacement Pokémon is immediately fainted by a switch-in effect, the next replacement is healed by this move instead.",2013-12-24T15:24:31.795004,0,
362,/api/v1/move/362/,2013-11-03T15:06:10.421751,Brine,10,100,"Inflicts regular damage.  If the target has less than half its max HP remaining, this move has double power.",2013-12-24T15:24:31.800456,65,
363,/api/v1/move/363/,2013-11-03T15:06:10.423707,Natural-gift,15,100,"Inflicts regular damage.  Power and type are determined by the user's held berry.  The berry is consumed.  If the user is not holding a berry, this move will fail.",2013-12-24T15:24:31.805992,1,
364,/api/v1/move/364/,2013-11-03T15:06:10.425586,Feint,10,100,"Inflicts regular damage.  Removes the effects of detect or protect from the target before hitting.

This move cannot be copied by mirror-move, nor selected by assist or metronome.",2013-12-24T15:24:31.811930,30,
365,/api/v1/move/365/,2013-11-03T15:06:10.427445,Pluck,20,100,"Inflicts regular damage.  If the target is holding a berry, this move has double power, and the user takes the berry and uses it immediately.

If the target is holding a jaboca-berry or rowap-berry, the berry is still removed, but has no effect.

If this move is super effective and the target is holding a berry that can reduce this move's damage, it will do so, and will not be stolen.",2013-12-24T15:24:31.817643,60,
366,/api/v1/move/366/,2013-11-03T15:06:10.429367,Tailwind,30,0,"For the next three turns, all Pokémon on the user's side of the field have their original Speed doubled.  This effect remains if the user leaves the field.",2013-12-24T15:24:31.823394,0,
367,/api/v1/move/367/,2013-11-03T15:06:10.432445,Acupressure,30,0,"Raises one of the target's stats by two stages.  The raised stat is chosen at random from any stats that can be raised by two stages.  If no stat is eligible, this move will fail.

If the target has a substitute, this move will have no effect, even if the user is the target.

This move cannot be copied by mirror-move.",2013-12-24T15:24:31.829077,0,
368,/api/v1/move/368/,2013-11-03T15:06:10.434442,Metal-burst,10,100,"Targets the last opposing Pokémon to hit the user with a damaging move this turn.  Inflicts 1.5× the damage that move did to the user.  If there is no eligible target, this move will fail.  Type immunity applies, but other type effects are ignored.",2013-12-24T15:24:31.834959,1,
369,/api/v1/move/369/,2013-11-03T15:06:10.436299,U-turn,20,100,"Inflicts regular damage, then the user immediately switches out, and the trainer selects a replacement Pokémon from the party.  If the target faint from this attack, the user's trainer selects the new Pokémon to send out first.  If the user is the last Pokémon in its party that can battle, it will not switch out.

The user may be hit by pursuit when it switches out, if it has been targeted and pursuit has not yet been used.

This move may be used even if the user is under the effect of ingrain.  ingrain's effect will end.",2013-12-24T15:24:31.840895,70,
370,/api/v1/move/370/,2013-11-03T15:06:10.438699,Close-combat,5,100,"Inflicts regular damage, then lowers the user's Defense and Special Defense by one stage each.",2013-12-24T15:24:31.846680,120,
371,/api/v1/move/371/,2013-11-03T15:06:10.440672,Payback,10,100,"Inflicts regular damage.  If the target uses a move or switches out this turn before this move is used, this move has double power.",2013-12-24T15:24:31.852487,50,
372,/api/v1/move/372/,2013-11-03T15:06:10.442588,Assurance,10,100,"Inflicts regular damage.  If the target takes damage this turn for any reason before this move is used, this move has double power.",2013-12-24T15:24:31.858058,50,
373,/api/v1/move/373/,2013-11-03T15:06:10.445453,Embargo,15,100,"Target cannot use its held item for five turns.  If the target leaves the field, this effect ends.

If a Pokémon under this effect uses bug-bite or pluck on a Pokémon holding a berry, the berry is destroyed but not used.  If a Pokémon under this effect uses fling, it will fail.

This effect is passed by baton-pass.",2013-12-24T15:24:31.863671,0,
374,/api/v1/move/374/,2013-11-03T15:06:10.447518,Fling,10,100,"Inflicts regular damage.  Power and type are determined by the user's held item.  The item is consumed.  If the user is not holding an item, or its item has no set type and power, this move will fail.

This move ignores sticky-hold.

If the user is under the effect of embargo, this move will fail.",2013-12-24T15:24:31.869261,1,
375,/api/v1/move/375/,2013-11-03T15:06:10.449431,Psycho-shift,10,90,"If the user has a major status effect-effect and the target does not, the user's status is transferred to the target.",2013-12-24T15:24:31.875253,0,
376,/api/v1/move/376/,2013-11-03T15:06:10.451586,Trump-card,5,0,"Inflicts regular damage.  Power is determined by the PP remaining for this move, after its PP cost is deducted.  Ignores accuracy and evasion modifiers.

PP remaining | Power
------------ | ----:
4 or more    |    40
3            |    50
2            |    60
1            |    80
0            |   200

If this move is activated by another move, the activating move's PP is used to calculate power.",2013-12-24T15:24:31.881054,1,
377,/api/v1/move/377/,2013-11-03T15:06:10.453521,Heal-block,15,100,"For the next five turns, the target may not use any moves that only restore HP, and move effects that heal the target are disabled.  Moves that steal HP may still be used, but will only inflict damage and not heal the target.",2013-12-24T15:24:31.886771,0,
378,/api/v1/move/378/,2013-11-03T15:06:10.456081,Wring-out,5,100,"Inflicts regular damage.  Power directly relates to the target's relative remaining HP, given by `1 + 120 * current HP / max HP`, to a maximum of 121.",2013-12-24T15:24:31.892564,1,
379,/api/v1/move/379/,2013-11-03T15:06:10.458785,Power-trick,10,0,"The user's original Attack and Defense are swapped.

This effect is passed on by baton-pass.",2013-12-24T15:24:31.898383,0,
380,/api/v1/move/380/,2013-11-03T15:06:10.463214,Gastro-acid,10,100,"The target's ability is disabled as long as it remains on the field.

This effect is passed on by baton-pass.",2013-12-24T15:24:31.904028,0,
381,/api/v1/move/381/,2013-11-03T15:06:10.467741,Lucky-chant,30,0,"For five turns, opposing Pokémon cannot score critical hits.",2013-12-24T15:24:31.909643,0,
382,/api/v1/move/382/,2013-11-03T15:06:10.472544,Me-first,20,0,"If the target has selected a damaging move this turn, the user will copy that move and use it against the target, with a 50% increase in power.

If the target moves before the user, this move will fail.

This move cannot be copied by mirror-move, nor selected by assist, metronome, or sleep-talk.",2013-12-24T15:24:31.915252,1,
383,/api/v1/move/383/,2013-11-03T15:06:10.476065,Copycat,20,0,"Uses the last move that was used successfully by any Pokémon, including the user.

This move cannot copy itself, nor roar nor whirlwind.

This move cannot be copied by mirror-move, nor selected by assist, metronome, or sleep-talk.",2013-12-24T15:24:31.920895,0,
384,/api/v1/move/384/,2013-11-03T15:06:10.478875,Power-swap,10,0,User swaps its Attack and Special Attack stat modifiers modifiers with the target.,2013-12-24T15:24:31.926506,0,
385,/api/v1/move/385/,2013-11-03T15:06:10.481895,Guard-swap,10,0,User swaps its Defense and Special Defense modifiers with the target.,2013-12-24T15:24:31.932197,0,
386,/api/v1/move/386/,2013-11-03T15:06:10.490757,Punishment,5,100,"Inflicts regular damage.  Power starts at 60 and is increased by 20 for every stage any of the target's stats has been raised, capping at 200.  Accuracy and evasion modifiers do not increase this move's power.",2013-12-24T15:24:31.937583,1,
387,/api/v1/move/387/,2013-11-03T15:06:10.493341,Last-resort,5,100,"Inflicts regular damage.  This move can only be used if each of the user's other moves has been used at least once since the user entered the field.  If this is the user's only move, this move will fail.",2013-12-24T15:24:31.943039,140,
388,/api/v1/move/388/,2013-11-03T15:06:10.498825,Worry-seed,10,100,"Changes the target's ability to insomnia.

If the target's ability is truant or multitype, this move will fail.",2013-12-24T15:24:31.948436,0,
389,/api/v1/move/389/,2013-11-03T15:06:10.501532,Sucker-punch,5,100,"Inflicts regular damage.  If the target has not selected a damaging move this turn, or if the target has already acted this turn, this move will fail.

This move is not affected by iron-fist.",2013-12-24T15:24:31.953833,80,
390,/api/v1/move/390/,2013-11-03T15:06:10.504040,Toxic-spikes,20,0,"Scatters poisoned spikes around the opposing field, which poison opposing Pokémon that enter the field.  A second layer of these spikes may be laid down, in which case Pokémon will be badly poison instead.  Pokémon immune to either ground moves or being poison are immune to this effect.  Pokémon otherwise immune to ground moves are affected during gravity.

If a poison Pokémon not immune to ground moves enters a field covered with poisoned spikes, the spikes are removed.

rapid-spin will remove this effect from its user's side of the field.  defog will remove this effect from its target's side of the field.

This move does not trigger synchronize, unless the Pokémon with synchronize was forced to enter the field by another effect such as roar.

Pokémon entering the field due to baton-pass are not affected by this effect.",2013-12-24T15:24:31.959417,0,
391,/api/v1/move/391/,2013-11-03T15:06:10.506414,Heart-swap,10,0,User swaps its stat modifiers with the target.,2013-12-24T15:24:31.964986,0,
392,/api/v1/move/392/,2013-11-03T15:06:10.510703,Aqua-ring,20,0,"Restores 1/16 of the user's max HP at the end of each turn.  If the user leaves the field, this effect ends.

This effect is passed on by baton-pass.",2013-12-24T15:24:31.970399,0,
393,/api/v1/move/393/,2013-11-03T15:06:10.513030,Magnet-rise,10,0,"For five turns, the user is immune to ground moves.

If the user is under the effect of ingrain or has levitate, this move will fail.

This effect is temporarily disabled by and cannot be used during gravity.

This effect is passed on by baton-pass.",2013-12-24T15:24:31.975816,0,
394,/api/v1/move/394/,2013-11-03T15:06:10.515318,Flare-blitz,15,100,"Inflicts regular damage.  User takes 1/3 the damage it inflicts in recoil.  Has a 10% chance to burn the target.  Frozen Pokémon may use this move, in which case they will thaw.",2013-12-24T15:24:31.981362,120,
395,/api/v1/move/395/,2013-11-03T15:06:10.517421,Force-palm,10,100,Inflicts regular damage.  Has a 30% chance to paralyze the target.,2013-12-24T15:24:31.985671,60,
396,/api/v1/move/396/,2013-11-03T15:06:10.519677,Aura-sphere,20,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,2013-12-24T15:24:31.991123,90,
397,/api/v1/move/397/,2013-11-03T15:06:10.521906,Rock-polish,20,0,Raises the user's Speed by two stages.,2013-12-24T15:24:31.996632,0,
398,/api/v1/move/398/,2013-11-03T15:06:10.524102,Poison-jab,20,100,Inflicts regular damage.  Has a 30% chance to poison the target.,2013-12-24T15:24:32.003638,80,
399,/api/v1/move/399/,2013-11-03T15:06:10.526207,Dark-pulse,15,100,Inflicts regular damage.  Has a 20% chance to make the target flinch.,2013-12-24T15:24:32.009066,80,
400,/api/v1/move/400/,2013-11-03T15:06:10.528321,Night-slash,15,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:32.014711,70,
401,/api/v1/move/401/,2013-11-03T15:06:10.530447,Aqua-tail,10,90,Inflicts regular damage.,2013-12-24T15:24:32.023832,90,
402,/api/v1/move/402/,2013-11-03T15:06:10.532639,Seed-bomb,15,100,Inflicts regular damage.,2013-12-24T15:24:32.029303,80,
403,/api/v1/move/403/,2013-11-03T15:06:10.535016,Air-slash,20,95,Inflicts regular damage.  Has a 30% chance to make the target flinch.,2013-12-24T15:24:32.034968,75,
404,/api/v1/move/404/,2013-11-03T15:06:10.537227,X-scissor,15,100,Inflicts regular damage.,2013-12-24T15:24:32.040273,80,
405,/api/v1/move/405/,2013-11-03T15:06:10.539514,Bug-buzz,10,100,Inflicts regular damage.  Has a 10% chance to lower the target's Special Defense by one stage.,2013-12-24T15:24:32.046426,90,
406,/api/v1/move/406/,2013-11-03T15:06:10.541681,Dragon-pulse,10,100,Inflicts regular damage.,2013-12-24T15:24:32.051884,90,
407,/api/v1/move/407/,2013-11-03T15:06:10.543717,Dragon-rush,10,75,Inflicts regular damage.  Has a 20% chance to make the target flinch.,2013-12-24T15:24:32.057455,100,
408,/api/v1/move/408/,2013-11-03T15:06:10.545665,Power-gem,20,100,Inflicts regular damage.,2013-12-24T15:24:32.062777,70,
409,/api/v1/move/409/,2013-11-03T15:06:10.547612,Drain-punch,10,100,Inflicts regular damage.  Drains half the damage inflicted to heal the user.,2013-12-24T15:24:32.068131,75,
410,/api/v1/move/410/,2013-11-03T15:06:10.549686,Vacuum-wave,30,100,Inflicts regular damage.,2013-12-24T15:24:32.073963,40,
411,/api/v1/move/411/,2013-11-03T15:06:10.551747,Focus-blast,5,70,Inflicts regular damage.  Has a 10% chance to lower the target's Special Defense by one stage.,2013-12-24T15:24:32.079202,120,
412,/api/v1/move/412/,2013-11-03T15:06:10.553749,Energy-ball,10,100,Inflicts regular damage.  Has a 10% chance to lower the target's Special Defense by one stage.,2013-12-24T15:24:32.084633,80,
413,/api/v1/move/413/,2013-11-03T15:06:10.555702,Brave-bird,15,100,Inflicts regular damage.  User takes 1/3 the damage it inflicts in recoil.,2013-12-24T15:24:32.090648,120,
414,/api/v1/move/414/,2013-11-03T15:06:10.557579,Earth-power,10,100,Inflicts regular damage.  Has a 10% chance to lower the target's Special Defense by one stage.,2013-12-24T15:24:32.095649,90,
415,/api/v1/move/415/,2013-11-03T15:06:10.559474,Switcheroo,10,100,"User and target permanently swap held item.  Works even if one of the Pokémon isn't holding anything.  If either Pokémon is holding mail, this move will fail.

If either Pokémon has multitype or sticky-hold, this move will fail.

If this move results in a Pokémon obtaining choice-band, choice-scarf, or choice-specs, and that Pokémon was the latter of the pair to move this turn, then the move it used this turn becomes its chosen forced move.  This applies even if both Pokémon had a choice item before this move was used.  If the first of the two Pokémon gains a choice item, it may select whatever choice move it wishes next turn.

Neither the user nor the target can recover its item with recycle.

This move cannot be selected by assist or metronome.",2013-12-24T15:24:32.101567,0,
416,/api/v1/move/416/,2013-11-03T15:06:10.561311,Giga-impact,5,90,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",2013-12-24T15:24:32.106602,150,
417,/api/v1/move/417/,2013-11-03T15:06:10.563264,Nasty-plot,20,0,Raises the user's Special Attack by two stages.,2013-12-24T15:24:32.111933,0,
418,/api/v1/move/418/,2013-11-03T15:06:10.565157,Bullet-punch,30,100,Inflicts regular damage.,2013-12-24T15:24:32.117497,40,
419,/api/v1/move/419/,2013-11-03T15:06:10.567185,Avalanche,10,100,"Inflicts regular damage.  If the target damaged the user this turn and was the last to do so, this move has double power.

pain-split does not count as damaging the user.",2013-12-24T15:24:32.123565,60,
420,/api/v1/move/420/,2013-11-03T15:06:10.569125,Ice-shard,30,100,Inflicts regular damage.,2013-12-24T15:24:32.128645,40,
421,/api/v1/move/421/,2013-11-03T15:06:10.571076,Shadow-claw,15,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:32.133913,70,
422,/api/v1/move/422/,2013-11-03T15:06:10.573024,Thunder-fang,15,95,Inflicts regular damage.  Has a 10% chance to paralyze the target and a separate 10% chance to make the target flinch.,2013-12-24T15:24:32.140462,65,
423,/api/v1/move/423/,2013-11-03T15:06:10.574971,Ice-fang,15,95,Inflicts regular damage.  Has a 10% chance to freeze the target and a separate 10% chance to make the target flinch.,2013-12-24T15:24:32.146205,65,
424,/api/v1/move/424/,2013-11-03T15:06:10.576926,Fire-fang,15,95,Inflicts regular damage.  Has a 10% chance to burn the target and a separate 10% chance to make the target flinch.,2013-12-24T15:24:32.151939,65,
425,/api/v1/move/425/,2013-11-03T15:06:10.578806,Shadow-sneak,30,100,Inflicts regular damage.,2013-12-24T15:24:32.156532,40,
426,/api/v1/move/426/,2013-11-03T15:06:10.580694,Mud-bomb,10,85,Inflicts regular damage.  Has a 30% chance to lower the target's accuracy by one stage.,2013-12-24T15:24:32.162057,65,
427,/api/v1/move/427/,2013-11-03T15:06:10.582903,Psycho-cut,20,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:32.167634,70,
428,/api/v1/move/428/,2013-11-03T15:06:10.585278,Zen-headbutt,15,90,Inflicts regular damage.  Has a 20% chance to make the target flinch.,2013-12-24T15:24:32.173305,80,
429,/api/v1/move/429/,2013-11-03T15:06:10.587552,Mirror-shot,10,85,Inflicts regular damage.  Has a 30% chance to lower the target's accuracy by one stage.,2013-12-24T15:24:32.179189,65,
430,/api/v1/move/430/,2013-11-03T15:06:10.589753,Flash-cannon,10,100,Inflicts regular damage.  Has a 10% chance to lower the target's Special Defense by one stage.,2013-12-24T15:24:32.184744,80,
431,/api/v1/move/431/,2013-11-03T15:06:10.591934,Rock-climb,20,85,Inflicts regular damage.  Has a 20% chance to confuse the target.,2013-12-24T15:24:32.190431,90,
432,/api/v1/move/432/,2013-11-03T15:06:10.594081,Defog,15,0,"Lowers the target's evasion by one stage.  Clears away fog.  Removes the effects of mist, light-screen, reflect, safeguard, spikes, stealth-rock, and toxic-spikes from the target's side of the field.

If the target is protected by mist, it will prevent the evasion change, then be removed by this move.",2013-12-24T15:24:32.196915,0,
433,/api/v1/move/433/,2013-11-03T15:06:10.596174,Trick-room,5,0,"For five turns (including this one), slower Pokémon will act before faster Pokémon.  Move priority is not affected.  Using this move when its effect is already active will end the effect.

Pokémon holding full-incense, lagging-tail, or quick-claw and Pokémon with stall ignore this effect.",2013-12-24T15:24:32.202434,0,
434,/api/v1/move/434/,2013-11-03T15:06:10.598103,Draco-meteor,5,90,"Inflicts regular damage, then lowers the user's Special Attack by two stages.",2013-12-24T15:24:32.207690,140,
435,/api/v1/move/435/,2013-11-03T15:06:10.600235,Discharge,15,100,Inflicts regular damage.  Has a 30% chance to paralyze the target.,2013-12-24T15:24:32.212862,80,
436,/api/v1/move/436/,2013-11-03T15:06:10.602257,Lava-plume,15,100,Inflicts regular damage.  Has a 30% chance to burn the target.,2013-12-24T15:24:32.218328,80,
437,/api/v1/move/437/,2013-11-03T15:06:10.604557,Leaf-storm,5,90,"Inflicts regular damage, then lowers the user's Special Attack by two stages.",2013-12-24T15:24:32.224544,140,
438,/api/v1/move/438/,2013-11-03T15:06:10.606603,Power-whip,10,85,Inflicts regular damage.,2013-12-24T15:24:32.229108,120,
439,/api/v1/move/439/,2013-11-03T15:06:10.608552,Rock-wrecker,5,90,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",2013-12-24T15:24:32.234966,150,
440,/api/v1/move/440/,2013-11-03T15:06:10.610590,Cross-poison,20,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move. Has a 10% chance to poison the target.,2013-12-24T15:24:32.241570,70,
441,/api/v1/move/441/,2013-11-03T15:06:10.612664,Gunk-shot,5,70,Inflicts regular damage.  Has a 30% chance to poison the target.,2013-12-24T15:24:32.246220,120,
442,/api/v1/move/442/,2013-11-03T15:06:10.614848,Iron-head,15,100,Inflicts regular damage.  Has a 30% chance to make the target flinch.,2013-12-24T15:24:32.251894,80,
443,/api/v1/move/443/,2013-11-03T15:06:10.616843,Magnet-bomb,20,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,2013-12-24T15:24:32.257356,60,
444,/api/v1/move/444/,2013-11-03T15:06:10.618871,Stone-edge,5,80,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:32.262934,100,
445,/api/v1/move/445/,2013-11-03T15:06:10.620822,Captivate,20,100,"Lowers the target's Special Attack by two stages.  If the user and target are the same gender, or either is genderless, this move will fail.",2013-12-24T15:24:32.270217,0,
446,/api/v1/move/446/,2013-11-03T15:06:10.622967,Stealth-rock,20,0,"Spreads sharp rocks around the opposing field, damaging any Pokémon that enters the field for 1/8 its max HP.  This damage is affected by the entering Pokémon's susceptibility to rock moves.

rapid-spin removes this effect from its user's side of the field.",2013-12-24T15:24:32.275806,0,
447,/api/v1/move/447/,2013-11-03T15:06:10.625196,Grass-knot,20,100,"Inflicts regular damage.  Power increases with the target's weight in kilograms, to a maximum of 120.

Target's weight | Power
--------------- | ----:
Up to 10kg      |    20
Up to 25kg      |    40
Up to 50kg      |    60
Up to 100kg     |    80
Up to 200kg     |   100
Above 200kg     |   120
",2013-12-24T15:24:32.281046,1,
